0,1489
30132,12798
0,-364
30132,-4707
0,0
30132,29828
0,685
30132,28188
0,1474
30132,5503
0,-239
30132,-8356
0,-118
30132,-167
0,-297
30132,-7988
0,-405
30132,-342
0,-391
30132,643
0,-389
30132,-15583
0,-114
30132,3556
0,-268
30132,-8424
0,-369
30132,-12050
0,-305
30132,-3463
0,-253
29808,-648
0,0
8586,-32768
29322,0
0,7881
30132,-14506
29808,-256
0,0
28477,0
30132,29484
0,-326
0,-356
14321,3240
6642,14149
29484,0
30132,29808
-162,7776
30132,29646
-389,9698
30132,24786
-98,3508
30132,8560
0,-178
30132,29808
0,6804
30132,14256
5966,9882
30448,0
10610,8748
29615,0
8706,972
30497,29322
-162,4212
30132,8748
0,-110
0,0
12798,-28606
29312,21222
0,-14904
0,153
30132,22518
2495,10044
30132,15795
6972,0
29124,28998
4336,8262
30132,29322
-416,5184
30132,15300
2598,4050
30132,29484
369,6642
30132,29403
-670,3811
30132,24786
0,9530
30132,20574
0,-216
30537,0
4758,12960
30132,29808
0,203
0,-171
0,6966
27216,0
20175,-4212
30416,26082
0,-144
0,0
26244,-3078
29201,28836
0,-249
30132,20412
0,137
0,-141
30132,29484
-620,0
19298,24138
-347,5508
30132,11016
-992,0
22437,0
-2672,0
21870,0
-161,0
22052,6318
-2362,0
18293,9234
-847,0
19681,0
-488,-2038
20250,0
-2544,-3564
19926,0
-2893,0
21850,0
-2879,1134
21870,0
0,11016
30132,29808
0,5303
30132,9558
0,0
30132,-6966
0,0
0,7128
9882,0
8100,-29740
19975,0
30132,13770
0,10098
30132,23976
0,0
20088,18792
0,7290
30132,29808
0,8100
30132,20736
0,8262
30132,21546
0,10044
30132,20898
0,2562
30132,21546
0,-123
29931,-3258
0,-297
30132,10368
-40,6966
30132,7938
-81,0
19091,21060
0,6480
0,0
0,-4886
1296,0
4505,-11826
0,9558
30132,28836
0,0
8424,4374
0,0
-2149,-4050
30213,26244
0,1225
30132,-16231
29310,20898
14744,15197
2916,0
15228,2796
11826,0
27054,-28444
3878,0
24624,4946
2916,0
29788,3836
3078,0
4860,5350
0,0
17820,4598
162,0
18305,5307
0,0
5832,5022
0,0
2592,5184
0,0
0,2754
0,44
1944,4536
0,0
8910,3564
0,1
12220,5022
0,0
0,4374
16686,0
8864,0
-302,13274
324,0
9396,2268
0,19
1620,1134
0,18
1134,6480
0,0
0,14622
26562,0
19260,-5994
30204,29646
30132,29646
0,9697
19764,2592
0,155
28841,28998
0,-197
30132,0
13284,5184
0,-347
30132,-7452
0,-126
30132,4004
0,10
30132,20736
0,-39
30132,16038
0,365
30132,9532
0,-238
0,0
486,6318
18306,0
19975,-28121
23652,21708
4860,-12150
0,-342
30132,-1297
0,-285
30132,-8606
0,-257
24462,-15714
0,8100
30132,28026
-358,6804
27032,4860
4874,10530
28026,7128
2179,0
-381,10843
30132,29484
2083,0
30031,0
9151,0
29484,0
19456,0
29646,0
9501,0
28547,0
6615,0
28669,0
6971,0
29484,0
7229,3564
30132,29160
0,-73
30132,9396
0,-313
0,-251
648,6966
14256,0
9396,-32768
29646,0
0,20412
20675,-28606
10368,0
10044,-17496
9072,0
28998,0
10044,-17010
8748,0
24138,16080
21222,0
13122,18928
26244,0
19116,3564
0,-75
30209,29808
44,8910
30132,29808
2385,7290
30132,29160
5366,0
28593,8424
808,11988
29816,0
9275,14094
30132,29808
-477,195
30376,29808
-44,200
29970,-5832
8405,-5022
26568,0
20374,0
29413,27540
7096,-4306
29322,0
15397,-16848
29646,0
29808,9072
20123,-19858
29484,0
23166,0
29484,0
19947,0
29646,0
10857,0
10217,14742
30132,26244
17898,-14904
29322,0
17991,-16200
29322,0
21686,0
30294,13446
30132,29646
3,212
29646,0
21114,-23746
29322,0
10453,14985
30132,29484
0,151
28998,-3260
0,0
29484,0
8399,11178
30132,8262
3851,13446
29808,0
-2268,162
-997,16848
15390,-1133
-3146,-3565
30440,8100
-1930,-9396
30276,21060
882,-4374
21169,-4536
29160,0
29777,0
29484,0
28188,0
29646,0
29808,0
28836,0
15301,-4698
28875,4050
8876,-3968
0,-197
29313,15066
8576,-6044
30132,29808
-285,8262
29160,27054
0,162
20681,-9796
0,-203
0,6788
0,-199
29225,0
24786,-7614
27874,0
15806,-8100
28575,1296
30132,29484
0,162
22437,3078
13889,-972
29729,16525
9621,14256
30132,29808
8082,5346
30289,29646
-140,12636
30132,8748
0,-260
30132,29808
22594,-7938
30497,16721
10785,-10206
29636,19602
20437,-2430
29474,0
29322,0
29484,0
29646,0
28512,0
23644,415
22841,0
24462,0
29322,0
22379,-10368
30437,24624
2204,8730
16852,0
20129,6056
0,0
6804,6611
9234,0
29776,0
24138,0
25920,-4860
10203,-3240
0,-97
2592,0
0,2592
0,0
0,1620
0,-21
0,1458
0,-9
0,4050
0,0
12636,6983
0,0
7776,6802
0,0
0,4050
0,0
13284,5844
12150,0
29813,752
17334,0
24786,0
27540,0
30132,29646
0,162
0,0
29888,15066
4117,0
7290,0
30132,0
29322,0
20421,0
29646,0
20516,-15876
0,0
6480,6952
8100,0
25114,2442
10854,0
29970,2
29484,0
2289,-13054
27702,0
29808,0
28350,0
29808,0
28674,5670
3843,13770
30132,19440
-405,222
30132,29160
2647,12960
30132,27864
27864,4959
7614,0
22194,-5024
24948,0
22378,0
5653,7452
0,0
29475,0
23652,-22137
29322,0
7452,-6390
9720,0
1944,11288
9396,0
0,6642
12474,-17757
0,-12
6642,2268
0,0
0,3564
0,-41
-648,3240
0,71
0,6083
0,0
0,3240
0,40
0,5994
0,0
-162,5994
0,-18308
16848,0
0,6804
0,0
0,5047
8910,0
27216,-1782
14904,0
29808,0
29768,0
859,14418
30132,29322
0,-257
0,6964
21222,0
1782,-1159
29322,0
28674,0
14940,-1946
0,-99
2268,1458
0,-25
-486,1458
0,-41
0,4374
0,0
0,6750
-162,0
21708,1039
17982,0
29160,0
29322,0
29808,0
29484,0
13596,-5184
29646,0
14985,10206
30114,9720
2708,19602
30497,20088
-162,324
29808,29322
0,-176
13838,23004
0,-81
0,0
30051,0
28998,0
9838,-9397
0,16883
28836,0
29484,7085
0,0
0,4658
0,0
0,7035
3888,0
24502,3109
13284,0
29873,0
29484,0
22310,0
972,0
26426,3224
22518,0
30132,1720
21870,0
30132,3215
9720,0
29829,0
28998,0
13963,4698
29615,0
26730,0
17982,0
29646,-648
29322,0
25758,0
28993,15876
-212,19926
30436,29807
19886,-322
0,16459
18144,0
29484,0
23490,0
20250,0
29646,1516
28674,0
29160,-1134
29454,20088
5854,-8749
30132,29525
-404,14256
30332,29646
27378,0
29322,0
29646,1994
17496,0
29847,481
29322,0
28345,3681
6926,0
29826,0
29322,0
29646,0
29322,0
29646,0
29646,0
29808,0
29322,0
27702,0
27940,5184
-91,9396
30132,15876
0,-232
0,-150
2268,6762
0,-374
16686,0
28350,727
29160,0
29646,0
29484,0
29646,0
29484,0
29808,0
29322,0
29808,0
16362,0
29798,-55
28998,0
9220,-4860
30294,29808
275,17658
29484,0
24139,4079
6146,0
19440,3942
6642,0
17982,4287
6480,0
29484,2704
8100,0
13932,4025
1782,0
22032,788
29322,0
23976,0
7778,14622
30132,29160
-222,7128
20152,-7330
0,2268
0,0
4153,162
0,0
-827,162
0,-92
922,162
0,10
-973,810
0,0
-675,2106
0,0
0,3564
0,0
29322,0
29646,-3103
